random_point_id,random_person_name,longitude,latitude,something,something_else,random_amount,random_timestamp,random_look_up_value,random_another_look_up_value,with a space
586,86c8404f490f70f322c756afa0560ccc,127591.8792,313658.3993,f9ca8f9e44ea6743a41161274ce5f83e,0.662830864,894.13,7/3/2022 18:31,8deb6ada12f7c7b8b567085253aa21c6,e564186a1e4c49d75ed684a0c4e5c4c0,48c200213b4dce029b91462ad325318e
587,5d07bd3492dc74b6d84d2b2e69e77d0b,102630.5458,524918.6666,db38689c7bf0c8d8adcbd365eeba254d,0.911602386,589.16,3/20/2015 9:05,f5392d09ce712c934137c95838e72a30,4e0ed7e5304a6c0d2ad5bd1e742d1e2e,863786b43380268aaea327e6c8d87955
588,9a5b807387fa307c30a941bd4dc4baa8,106461.1168,457350.9364,4a5f3ad582985b1ec7c341ea3e195709,0.443503771,17.79,7/6/2019 18:43,5ece93aa4e0eece3c98167b8d2f84935,fc271b90f89d810d1bcd7c30d618245f,5a1d7912e4f073b5a60c0c60c7332075
589,50709eab5d313eb876cd925b1c8b3edc,276712.814,359895.4742,f7278b4ccb1e957f8316ef63fac7de40,0.92233511,516.53,6/7/2017 11:59,f5392d09ce712c934137c95838e72a30,14a45473bebf8b039a0b4282ad59b627,9e5f193189b196d1f639882815e0cb43
590,621ada0f071d08b9177a8a20954f8861,69389.08716,316406.6674,80433d8c132d1606ba53c8afdae8e371,0.631475162,700.42,4/23/2016 21:13,f5392d09ce712c934137c95838e72a30,f67e5130bf2acec9a891808b7048afb1,82d4df9a9fbda7f8819dd006a92ad2a6
591,cee11db38998f8fecde00d9468193110,231811.6012,481730.1844,6ced434b68bce048a620d951ef120a6d,0.920261439,420.65,7/17/2021 6:19,ecf6da762b4b6eba1655076051e12eec,6ac68e483f84d950176e59a981cabaaf,9a9d3d072be27ae5f5a200585f653c23
592,51edb9f13384e675fb54186ee235cd66,70516.84903,426910.8608,3d5b5fab411a00b2a71aacd4285cbf7c,0.131313701,461.98,2/25/2017 11:06,1827dc8bfa6fad8a1962de8af9c3c2ec,914ad54332afb5a1f06d6875822c702a,ed55cf82138400827fe346ba225e518c
593,7d3bb6fed842eab112520b887b65f5fb,76880.9716,349622.9903,490f2ef8bd7baaad1c699aa364b04b34,0.329008196,667.64,8/27/2020 1:32,8deb6ada12f7c7b8b567085253aa21c6,1bba859943c3cdc24d690234c9753e0c,82a9113cb5a2021dcc471803c87e2e0b
594,77da9e2b8eeb02dbee352b39e74386b6,236301.8899,317595.3261,feb3c98ed14988af79a8eb9582fc55ac,0.045630359,473.11,1/16/2018 7:17,52c8e4603c7177eb32818f861ea03e3f,b63c0f2567cc10079f4dae731f245a02,b87a82ebbb9cf34d5954f21c14798244
595,c8f4e563d99a2e3bf76ccca6ad6b0296,45954.43527,504589.2101,4b267d27661419eda4e7dc514ec6c08b,0.447055475,834.73,10/18/2015 6:01,f5392d09ce712c934137c95838e72a30,72eca6b81b4410ba974d2e33d88de6d4,80c5e521460a33a7b79034e9f87ab741
596,1ad8b50835b1402140ff556d7b4365c6,43619.62246,378705.6741,9f25255c7da4340eb77c76d1a180d370,0.416200393,66.09,2/12/2021 21:35,ecf6da762b4b6eba1655076051e12eec,25e5af3a5812e448914a57aab6098625,fe98d1aefb1dab2a5aaba85f90e5acc4
597,775b5fbb67cccfa69fd8599e4d7ab89d,124116.4582,537212.94,51d22f061b5689f840bd12d6c8923465,0.541400069,5.78,5/25/2017 2:34,ecf6da762b4b6eba1655076051e12eec,b63c0f2567cc10079f4dae731f245a02,a38de6cbe670a3a62c653a03f4704257
598,29d186a1ab18424b68cc1c638b2bdd42,217982.2129,370482.785,4fec5fa680b4e637728034bfe5601157,0.469110782,391.62,10/23/2022 20:25,5ece93aa4e0eece3c98167b8d2f84935,914ad54332afb5a1f06d6875822c702a,8f7ea410f80e3799c9f746f1e602c8c7
599,0b50b39c4a1eb7a2fe5dd930f8f3e0bd,26183.03771,364435.6921,9c2cec3c2fb5373bee6c1c0bb5fc6c09,0.486122648,12.53,4/6/2021 10:42,5ece93aa4e0eece3c98167b8d2f84935,a82cd7e43464d7c5bcda07c5051253a2,609531e99f51727031c96e9f5dffeb53
600,2507e76b1c83c91dcb6dea8c9bc0d1d4,51803.33912,580421.2069,ea4582a4f529c1d4196f6b1cda23e2ca,0.095347918,651.4,7/20/2022 0:54,ecf6da762b4b6eba1655076051e12eec,6db6cc359f1fb74069aacc03213e845d,0248c5a7ce19620eee74171cad850346
601,2b69750ae205db54e44ef802bf91d389,233373.3934,344360.9667,7fda86b3dba1e2cb8cc1d00fe763207e,0.160183643,567.62,12/18/2024 8:34,19970d6c0936b4fce425b0b3b075f794,afb3f11317a87728c704268db1ceaac1,a14def1f7f638f0fe8142be25622c382
602,1d3b1a900923e7dbaf1e154d9c20ff88,22628.88582,383012.8798,0f434f2bdb1605e3ea75941b20562fd7,0.443748161,142.32,1/23/2017 9:21,52c8e4603c7177eb32818f861ea03e3f,4e0ed7e5304a6c0d2ad5bd1e742d1e2e,f71415e4d822953c9e5605a2b0e977bb
603,6824149ca2cf6388962aa39dfd4d0e5d,255233.1069,396476.6427,1f7a2bae3870181df334256cc1b0f3ac,0.948655603,713.05,12/6/2024 8:53,19970d6c0936b4fce425b0b3b075f794,fc271b90f89d810d1bcd7c30d618245f,90c685749073566cd0fb4b3e8bfcc35f
604,b50055ed352390d91250ebd8861a9c08,125817.1457,603080.5979,e4272ab6dea5bc89c1f8f4a766d776d4,0.86749167,747.14,3/31/2018 10:09,ecf6da762b4b6eba1655076051e12eec,914ad54332afb5a1f06d6875822c702a,76dd2f2bc370d2e2788e749f80c99b4c
605,b629234937ac561eea0c20e8e91ca1de,223037.1304,399494.9051,5075b7aafc399c98c57e2060f723cf55,0.540232599,579.16,8/3/2018 19:14,f5392d09ce712c934137c95838e72a30,afb3f11317a87728c704268db1ceaac1,566710b608e68aaf8857db85230b150d
606,cceeebb1a8ac0977c1b26d40ada6937b,2890.054146,621395.854,ecc5f2cdcffeda72d30c1cb1463abbc5,0.048327753,500.2,2/28/2020 3:30,19970d6c0936b4fce425b0b3b075f794,5044fc86c1c25ab1ddad10b09f1afc32,4fbbb7b97b5a4cf3cb1cafe5eb9d9388
607,b590d895c5461baef2c6ec0173a5641a,16553.7738,481550.2345,a8b81a53e1466740a0d16f41e21509d6,0.781240058,113.96,7/26/2019 9:17,19970d6c0936b4fce425b0b3b075f794,afb3f11317a87728c704268db1ceaac1,4ea0f95411f5d082777f34ec50cc8d50
608,9404d8ec82a43c6916b8796edd6e8f3e,45912.14457,585773.0226,30adc244dc19eb59b22c9e96c6e4a680,0.924477774,443.1,2/14/2023 3:48,34c1c74077518df33ce0f86681e8aba0,7eac6e542ca5c9152257a23e848b254a,c89f0fd46af2489a0024ee3e3a9964d9
609,676d06c420701961636f4dc37d33e151,224240.6408,418385.9513,0088c21249debd5ab4ca5fd5c86179d7,0.632501237,201.8,6/4/2017 17:41,1827dc8bfa6fad8a1962de8af9c3c2ec,3e99c87269e0c2b5b23d13ea97180516,b3fb515d40e38cda731081c3209e778c
610,2b69750ae205db54e44ef802bf91d389,187832.6589,611742.8936,2d1f96e44477f37577ad5cbc78b2a491,0.068669475,166.38,10/10/2019 2:43,5ece93aa4e0eece3c98167b8d2f84935,2b3cf8f50053136f87e82501d2f3f079,633b182cc55d198933a4dd8e609feb60
611,48b4da88dee4b3d5d48786e0ee5fb14c,60341.11979,580764.3438,547f607000e21e787388fa541cfe0f85,0.280299347,442.52,6/28/2016 10:16,81117d7c63055f282982ebe847813842,c5bd1db39ae0228758e1fc55c8528dd4,ea02c102fbe89a8946ed82cb4ffbc460
612,6263d0c9251af7961e2fbec9a3923151,182904.2075,441283.6668,760e89eb208faf61553e910446200b12,0.402014389,207.28,9/24/2019 7:54,52c8e4603c7177eb32818f861ea03e3f,16d8c9d2dd3f04afaaa91473a26ed1ee,d13f7dbe822d9cbf27c9c44773d93bc4
613,7507938d83adbecd5e4b2f19072d0e9f,93633.08971,336562.6712,6af863c25d3e6c5c0fe9eba5a199425f,0.17630715,808.85,1/23/2021 8:56,81117d7c63055f282982ebe847813842,16d8c9d2dd3f04afaaa91473a26ed1ee,44509ed83eb92f9aff21b405b2c34563
614,3e7b544a752524927bb4c5e342755270,97924.3083,445219.7344,dcb96c51eaf3ec00ac6ae43e5ae60e8d,0.587447816,842.16,10/20/2015 2:23,34c1c74077518df33ce0f86681e8aba0,fc271b90f89d810d1bcd7c30d618245f,b00fbe0b7b923ecca00a70a14cf51ba9
615,0e8727eace64022e5a8b06d02d879fe9,252416.6286,454656.4114,fd94929321a33154f8c20da3520ddaaa,0.223738671,439.62,11/8/2016 2:47,19970d6c0936b4fce425b0b3b075f794,fc46bd9380b9fb8320d798d53118a8ec,66558f4334920374e160590f30fdb8ff
616,d4817a3f0778aff6726bf0c4ea4b231c,41642.6772,549856.3552,6f5b07e90f6e8a3c44435aae97b847a0,0.123208663,773.81,10/27/2015 18:45,d71002068cfe3b06b7c282b708a328a2,8d6d5c5a4026e47002c02b2c9c0339d5,de9399867954bb3bdf5896773834b30a
617,1ed0be32741ef5447595c9884100ee82,78101.15363,530576.5792,c2d02515ca1d4ce67a2299980a3e1d44,0.48811048,960.28,8/7/2020 13:35,52c8e4603c7177eb32818f861ea03e3f,72eca6b81b4410ba974d2e33d88de6d4,fdc00a60f123a1c944b99f2f9bc49f92
618,66a7a86c75bb7122facfbf9871356111,116371.6693,440524.1692,8e2ac3467397dd58f6cab21cb8cdbe13,0.052344261,769.74,11/24/2019 9:10,1827dc8bfa6fad8a1962de8af9c3c2ec,37f0deeecbb04b0fc43fdb3119c7ff99,64d5150a0868065a4683f229d5057ae7
619,890ccb35af25661a36c3fd57507facd3,72835.80714,617175.8443,482097201e2ec0a9d67198dac4c3c268,0.690882798,949.75,8/20/2021 23:59,1827dc8bfa6fad8a1962de8af9c3c2ec,877ceff138f040ca25bd4c1f0080e450,4326feb9ea977e65323e40202659388d
620,beb573dd2ef9c79814ae65da85a6e405,14921.9804,411540.2736,8933970f80a8114f62688d23eda925a5,0.318483067,456.75,4/15/2023 4:22,81117d7c63055f282982ebe847813842,f67e5130bf2acec9a891808b7048afb1,640a53375c31a435d95d1551caecd2c1
621,99854f8acf4dfb25e7948231bf84c17d,61116.49517,495811.4038,9aa1c2fb3d61d7e309aa73b938fcee22,0.342883513,493.75,10/18/2020 17:14,5ece93aa4e0eece3c98167b8d2f84935,d1da98786cc28976d33805f6f6cfca86,86a4300e16b9e5616438da66c4a1f0d0
622,7507938d83adbecd5e4b2f19072d0e9f,126350.5838,538609.3996,3c91059d9e3d3318dcc5cc49251a042f,0.131125992,220.46,4/19/2020 7:34,f5392d09ce712c934137c95838e72a30,e564186a1e4c49d75ed684a0c4e5c4c0,0f6ec4ad83268e10fc3cade03ee06bdc
623,4da26077395b8c49109ef187fb984456,26836.65582,327597.063,ed6f511c2c129932c8d0531d0af72ec0,0.691800985,180.07,3/12/2023 23:56,8deb6ada12f7c7b8b567085253aa21c6,914ad54332afb5a1f06d6875822c702a,b379b0607f31396eca98ca71a76c2692
624,b36c0a5c48373bd1980e0ea242461d4a,18554.17497,461976.9147,884071ad7d624dc373b580820b4c0caf,0.255464895,495.24,5/21/2024 18:54,52c8e4603c7177eb32818f861ea03e3f,8c4211bb9246e63d9e050e6148bea141,9c44f65a4f0dc4f69e3ed011fe523374
625,dd119df231b0111d26608157117f3dc9,174738.3698,553888.2306,3cfcb09833f0647a054ceaecbb971ade,0.694164351,399.86,4/29/2022 5:51,5ece93aa4e0eece3c98167b8d2f84935,c8a6ca40b16431a491e23e8e1e009065,b2e9c7f862ea12d72588bde13e7e0def
626,5ba1adeaef1bb70f3815c53a12e4fb48,180598.9101,554258.5339,0b947c66c53029798554e70e579c7462,0.912244604,660.69,2/2/2024 8:50,ecf6da762b4b6eba1655076051e12eec,c8a6ca40b16431a491e23e8e1e009065,c71fd140760ab2fb1963355dd3d066f0
627,9530135649fbdff89f68f37270985ef9,105542.1074,333152.9821,6a02f65dfbbd0ea18ef308d8c0cbf35c,0.977112839,421.42,8/8/2023 21:42,5ece93aa4e0eece3c98167b8d2f84935,25e5af3a5812e448914a57aab6098625,afc9bcfdd5c2b6b9a852492d88b62ed3
628,20586cb1b2378f181253f53858c9b403,43933.47777,626462.2865,4f8e877d067865a85e766b5574db8687,0.962442636,285.31,9/19/2023 4:37,d71002068cfe3b06b7c282b708a328a2,79266883512d1f63cf287c78d29153cd,51dbfda7cca901994358fc4bfdcfe4ed
629,d916f1e66df1454e1b74a9787bc7e8bc,33349.7488,383898.9738,1693df2f8bc6639a209c73bdb8186943,0.228888414,399.71,8/19/2015 17:16,5ece93aa4e0eece3c98167b8d2f84935,4f5bd24332aed852095d16ab82b7fce3,22a4ba7f8539cc4bce560cbc324bf77c
630,1aedbe365cdabe2acae0e7d5b0ac46bc,175030.1337,423967.4799,c96905412701cb66ab55f365070cfaab,0.259548589,576.02,7/13/2021 4:06,52c8e4603c7177eb32818f861ea03e3f,bb7aec065bd203d91f84a7fdb6657705,3c5ccb5226b9d38a927351f108ba8ed4
631,a1a2577c1f129a56be3563dbf1e7e508,98879.50239,625166.9132,10f6aea8952f547e70fc4063155bd5ae,0.6493689,274.26,7/25/2017 6:52,1827dc8bfa6fad8a1962de8af9c3c2ec,cfe72c546dfc825803a7903af30b84bd,1b63ae8efc9577dd2abc12c2064edbfb
632,3f0e6f8670212098d23868932c400ce0,137838.7286,529240.5205,155a00b624a1e704aa3abb782187d96e,0.478983009,604.13,9/15/2016 12:06,34c1c74077518df33ce0f86681e8aba0,d5f3181d31ffd1e2bcfec5bbd8fde771,9e99b885f6e36cd43ac3c7879517646e
633,beb573dd2ef9c79814ae65da85a6e405,258187.8822,418975.9855,60b2516f9779b537b788d6e7dffda8cf,0.003091529,392.49,6/25/2020 8:11,f5392d09ce712c934137c95838e72a30,3f74f39725ba05d22c2470cf0689c5a6,64b0be0fd39c44bd48c22d13327ce60b
634,c7fb6003fee039bb9563e0aefe5debc4,124899.9175,511383.3123,d7b017124ef61a63639d4f744fcfc357,0.379703342,184.27,8/27/2019 14:32,81117d7c63055f282982ebe847813842,c2813e1ed62ca7cdc872aef5388af0ef,3707610dba9a69a9c062fb8e3781aa86
635,cf63612cb972142fcc96df6f60f86709,239375.8044,562298.2429,3fe09cd05ae64653b3281f4775d7b0b7,0.447099674,672.54,3/5/2020 23:09,8deb6ada12f7c7b8b567085253aa21c6,184dc21d43a0d8b90698e794bc36dec9,2b4d9b478259782d75966822201989f0
636,0e8727eace64022e5a8b06d02d879fe9,172541.2778,443246.905,e8ce59a1723e049d3f55fda0f283a803,0.31730238,181.76,3/9/2018 6:46,19970d6c0936b4fce425b0b3b075f794,c8a6ca40b16431a491e23e8e1e009065,58777970c21ca67dc4b39950f74247a2
637,dcfc9162661807f000f1b04c10cb1e8f,122561.2411,420017.3822,200516aa54df2a86aa73beb22d9dbae7,0.654578351,191.35,8/19/2017 10:01,ecf6da762b4b6eba1655076051e12eec,b45096243a1345200c27b3d30b74058a,f8ed0e225af69b295c8ff21d336e3c0e
638,b4a13530c5e409b17b310852601cdb52,262281.6,410252.3962,3d5998312ae882bc418bb1ef58eed2a5,0.91091244,517.55,9/12/2024 20:16,ecf6da762b4b6eba1655076051e12eec,37f0deeecbb04b0fc43fdb3119c7ff99,cfb3d251f0bae7c94a9ea6468746f7fb
639,27550f0333cd6b556bd70f84ca59000c,165581.1793,517393.8574,a201098721c0e5741c30dd0c1a243f3f,0.822626873,248.48,4/24/2022 17:56,ecf6da762b4b6eba1655076051e12eec,fc46bd9380b9fb8320d798d53118a8ec,881edefe9b6dbae0cbc5d2d2de4f6efc
640,01b54b4740f9c39babe107c811cb7f46,188921.4348,324347.6043,1d556cecaed4f4d913b31761db06de9d,0.06798633,226.27,10/6/2016 22:12,81117d7c63055f282982ebe847813842,c2813e1ed62ca7cdc872aef5388af0ef,70f2d373d1d382001b3fc035a43a801a
641,cd6c3373553540f1c5f2141621607532,262766.7652,536040.0032,80e905bb3222b9c2032b300f9c8a4246,0.938649859,215.27,9/24/2021 4:44,81117d7c63055f282982ebe847813842,34d76c6badb357f16ae362d243f3bc9e,a5556185fa178e0246f18b74a46aa2c6
642,b0f9b5054b7039bad4917d5a25649c62,224165.0678,606705.6644,74a00797a1f2e5a96afe6c3b6e5b956a,0.091533934,604.14,8/10/2015 9:53,19970d6c0936b4fce425b0b3b075f794,a82cd7e43464d7c5bcda07c5051253a2,e49057990a530eb18a8cc55a467627ef
643,a7626e5cc47bf664fe52f3c1257d6f26,59303.63234,409371.72,c58eb8a09f4fb19c0722cc0d86e9de2a,0.184730612,831.11,11/19/2018 19:30,ecf6da762b4b6eba1655076051e12eec,c8a6ca40b16431a491e23e8e1e009065,cefd9a5e7a7cb3fc61025dbf1730a2df
644,114c15fd0e1f3da4b6292ed3fb0391d3,10732.5974,549916.442,73c4079d6938b3fc0db76a2a1aa4f217,0.333651118,757.39,7/30/2023 15:11,81117d7c63055f282982ebe847813842,16d8c9d2dd3f04afaaa91473a26ed1ee,f37982f44210fdf22aa2e19531a05d2a
645,171c65848eba53d11661c534e1fa0c73,18462.51309,502905.3377,1c440fb7e60f2f82cfeebe0496245f74,0.582983692,55.14,11/29/2016 12:00,19970d6c0936b4fce425b0b3b075f794,81e2ffa98a664eb7fe9ee1c063145ddc,34542e5a65eb36c6a5d26b2c2570f8d3
646,ad3772d982d03266a35e05eecd3797e8,110836.7744,612349.3769,db5d28b9cbf75051550d3e7e132bb31e,0.817185413,730.38,3/5/2023 5:14,52c8e4603c7177eb32818f861ea03e3f,1bba859943c3cdc24d690234c9753e0c,aa19267a02cd2dd967c8b32e0fde4bf8
647,7a5f88f501e33cdde77274dac1ae1a0b,134707.2238,343030.7679,8a98e208e30ddbf1137332b0c1a1f3e3,0.927266319,121.74,10/20/2017 19:45,5ece93aa4e0eece3c98167b8d2f84935,8c4211bb9246e63d9e050e6148bea141,482f294654b0e8c5facf1a9466fe384c
648,70e4b491610b6d56e1dcb01bd6a54914,159780.5481,626053.892,d6d9e1b70c107c63b701adeda82d6276,0.424140783,854.34,2/23/2016 13:15,1827dc8bfa6fad8a1962de8af9c3c2ec,b45096243a1345200c27b3d30b74058a,c0e714866369b18d69eebdad16cd2e9c
649,a63456196eb8f6702b920206e9e5320f,211652.003,477170.9485,c8efd2f83476c32433e66c5f1e4227ce,0.707761064,81.76,2/28/2019 4:03,5ece93aa4e0eece3c98167b8d2f84935,14a45473bebf8b039a0b4282ad59b627,bf44440adfbb9b08f7a82a3199591cd7
650,cceeebb1a8ac0977c1b26d40ada6937b,261384.6826,549643.2472,1ea0c60f1eb3143a441937a750e5ec56,0.644931587,13.28,1/13/2022 20:23,52c8e4603c7177eb32818f861ea03e3f,e564186a1e4c49d75ed684a0c4e5c4c0,fba56ee46bf069a6dad503006467707b
651,46a2ab9b02df380494e928c28687cd15,37415.24873,609040.2021,cd80eafeccaaccb94d49f8c6d772f874,0.11482509,839.16,11/6/2019 8:08,81117d7c63055f282982ebe847813842,72eca6b81b4410ba974d2e33d88de6d4,04b8c3901816e6e2bdc6a299a238685e
652,12db4f303abf71e1b122331cd57c61e0,274025.448,604318.5532,3e6ec745da8f1abeef583bd690d9bff1,0.496853645,173.27,11/24/2020 8:33,5ece93aa4e0eece3c98167b8d2f84935,bb7aec065bd203d91f84a7fdb6657705,96cd63663b42bee36f79a822dfec91bb
653,b7a3e2a82d7c6ec24bf7a9578a3d69a6,126452.7279,365709.8202,276fc73a4297cc0a3d9c4c5f7bf4608e,0.307134011,513.98,11/24/2021 17:16,d71002068cfe3b06b7c282b708a328a2,4e0ed7e5304a6c0d2ad5bd1e742d1e2e,93ac046a174f0c7b2fbe20c522660c3f
654,22b8001da35083858f7ce389f52a85b8,158450.9721,362293.331,d9f4d37f297bbe352ec934d3ed8b63b1,0.053148146,764.12,2/19/2015 2:27,5ece93aa4e0eece3c98167b8d2f84935,8c4211bb9246e63d9e050e6148bea141,11a9a37b56132ab3ae09cdbc0355300b
655,5141b29cdcce65ea54964de618b81a84,283357.5099,368458.0082,d5736c0cd23cf0d668d778f23a3a86b5,0.946531267,877.57,4/7/2022 6:42,19970d6c0936b4fce425b0b3b075f794,c8a6ca40b16431a491e23e8e1e009065,8ba43836879feb85cf2e4607a04485a9
656,f0eb2c0cb77f36f2a5ed899ae686b3fb,198897.7931,621179.5775,5961c43cb85e40f94ec7223d2c683ed1,0.07579195,339.71,2/11/2020 4:34,19970d6c0936b4fce425b0b3b075f794,d5f3181d31ffd1e2bcfec5bbd8fde771,a46ba23b667c7359fd9d7ea6a187a96f
657,b2da6ec802aef84c0a4859d284e0a662,231807.2034,632728.5541,26dadef723e1ed1e5f855fd92c9fdff5,0.538126717,614.75,11/29/2023 7:09,ecf6da762b4b6eba1655076051e12eec,34d76c6badb357f16ae362d243f3bc9e,aae1c150eed158adf5022767482dff92
658,964ca5c1773d450cbe945e08dad4c735,265510.9912,318762.366,97e65057479d492c1382cb5463f03c5a,0.515655626,373.66,10/17/2022 11:12,1827dc8bfa6fad8a1962de8af9c3c2ec,3d5e9d92d82233bf1d861827bba9432a,9954feeef026cc9cef4ddca41df58e0b
659,9294cde4468f94bef56aa3433c16bfa4,262515.4142,571422.4758,ab108cf7a3574825c5413800cebededf,0.369070956,270.28,5/10/2021 4:48,f5392d09ce712c934137c95838e72a30,dd5d7d93462beb43c7ff571c582dfd27,594ab00ba0e05e5e310507dbf220767a
660,877949ae484130b9fbd44c847563c65b,16570.67406,620607.8689,43bf48389856c38ae674901fb74c0ba0,0.13292841,71.58,10/13/2021 12:54,52c8e4603c7177eb32818f861ea03e3f,6db6cc359f1fb74069aacc03213e845d,0a466387a5f7b95df62dd98d7ad65aaa
661,12db4f303abf71e1b122331cd57c61e0,195878.7,636426.3293,be8b700535374528fc66583e072544f0,0.813064682,933.14,1/12/2021 19:38,f5392d09ce712c934137c95838e72a30,25e5af3a5812e448914a57aab6098625,89f6f0926aff0324e0cb6bc13dd524e5
662,dbef5b0bfcf091d7244de17dde677245,85373.40578,419572.7765,be3cb0ca744f0748dbd550dd99c6aec2,0.198717057,699.28,1/23/2021 16:57,34c1c74077518df33ce0f86681e8aba0,b45096243a1345200c27b3d30b74058a,dafeb491fca54b16a4cfd824a270c8b4
663,3bbbc8840458191aa8b913907c9310c8,233614.0954,467604.1331,35a74c52bd91674f4542c922da6e3dfc,0.460045266,2.13,10/26/2021 9:40,52c8e4603c7177eb32818f861ea03e3f,f67e5130bf2acec9a891808b7048afb1,325c1c6c37eecc679e39ffdd09909059
664,d435d60cc99906bd714dc124443b245e,87797.35421,486138.349,83825f96d8e30eef913bc507774402c9,0.165483384,138.17,4/4/2023 8:30,52c8e4603c7177eb32818f861ea03e3f,5044fc86c1c25ab1ddad10b09f1afc32,2f38f2d4b35c01ef3e0c60a76286f28b
665,cb8e5e988bc30bfc3efd9bc39cf6b503,31761.85372,478226.8921,72bacb990610315cb458f638e2070079,0.941625457,760.37,9/21/2015 8:06,f5392d09ce712c934137c95838e72a30,37f0deeecbb04b0fc43fdb3119c7ff99,72a7ed5d137dfafe72198e967c2a16a2
666,bef8dcea3142410aac40a82c5433db74,197935.635,603701.9579,12e0412028d23ac79180555fafedfbe1,0.339493119,184.74,7/4/2016 0:56,5ece93aa4e0eece3c98167b8d2f84935,c8a6ca40b16431a491e23e8e1e009065,ed06d8041171e66f8e000cc5c8765742
667,00c92bf240d2b8120fbf54c2ba83de11,3870.169817,583496.1547,5bba80c4905b5127cdfef1ef98ec58c9,0.452741997,963.46,2/16/2023 23:03,34c1c74077518df33ce0f86681e8aba0,4e0ed7e5304a6c0d2ad5bd1e742d1e2e,f8ad80dfc7a8689dbae118ca6a0b5a03
668,0a755055740d6f1fc912336ffb625677,83659.93574,608840.6489,306df635bab8af4e878fd284b3d5a7df,0.952706458,510.66,1/15/2022 18:21,5ece93aa4e0eece3c98167b8d2f84935,7236ea30d1769fc6b640287dba9de91c,6f2fcd5aa7024128d04bf07d8d56a3e0
669,b97c38c66a707b9113aefafa28a068cb,86100.53558,387270.2241,d1f11f41fd53855b0c9f1f1010f16453,0.818604723,217.6,12/8/2020 8:31,19970d6c0936b4fce425b0b3b075f794,f179dd96b50e793869eabcc7a312ef23,22c2f1ddcc37ece5124abf0541e2b687
670,17be643622ec6f070b0e65fd0d3ce244,214802.6285,518758.566,b5f23850b09723623c024aeb9b8da7db,0.614548583,192.75,1/8/2017 16:28,d71002068cfe3b06b7c282b708a328a2,4e0ed7e5304a6c0d2ad5bd1e742d1e2e,cdeb0b5076be419ccb4f83a1829a2443
671,16d07a6244dab278a38f2f7fd74456ab,79788.45257,564265.0226,6c0261db5505fbdb7d9288eab3364194,0.523419537,588.86,9/22/2015 0:16,34c1c74077518df33ce0f86681e8aba0,ff18130d0961523e395ac673192f28ab,aaf5ae79ec45013f0e3609b1f77412d9
672,be10c6b7e430d63f00af4d8220c63fc1,180823.6438,427290.1156,6b9570bf438f1df3b20253c8ff86bf34,0.925756168,309.48,9/19/2019 10:15,5ece93aa4e0eece3c98167b8d2f84935,ad987d707012e13441710368437caeed,f5b2a66cdacd544eb19250f686c79fb6
673,83471edda6fc6fba6cbdc5b9bb97b0e5,196172.7788,483175.8302,2605a0b3ba1ed344f8ed5776e9fc1d34,0.403491451,643.71,6/11/2017 4:47,5ece93aa4e0eece3c98167b8d2f84935,242bb6b9f39c2b463c5a2f126c47cc28,f8638403e538da6dc382f389bafeebda
674,bc8688d1935e027c0fa259782b44d233,235711.7641,406102.7137,cd86f74d512f40fa1e967e08531c8bd2,0.05700375,281.01,11/28/2020 23:09,f5392d09ce712c934137c95838e72a30,3f74f39725ba05d22c2470cf0689c5a6,5e02d64820d5f3f7c105a0d1e075bb88
675,4dc4674f34d1f9e33bf1672f0f8e569f,278910.7169,496672.4636,522927f46d57bd63e5a4057de0521aef,0.712196719,973.38,4/10/2022 13:02,34c1c74077518df33ce0f86681e8aba0,8e0d4d7eea9e5c7b218f941fc7f5f7d7,3d02e31c90f4ba0ebb8a6e95b5d77486
676,9294cde4468f94bef56aa3433c16bfa4,238413.1704,478905.8583,87fba781123b82f62057bda5d66f8e9b,0.334271613,404.15,4/17/2017 6:43,52c8e4603c7177eb32818f861ea03e3f,37f0deeecbb04b0fc43fdb3119c7ff99,68f65f1eab8194ba9f1e3f152a7291ce
677,c7d2520b0e45a2f902b863d062a7105b,199933.1558,415910.3396,d285409a0b8b0e1e73d7cc8b8227afa3,0.987945885,200.84,12/31/2015 6:47,ecf6da762b4b6eba1655076051e12eec,f67e5130bf2acec9a891808b7048afb1,c26adbe6ff22352bdf3fe88d8735e9d5
678,1aa0acbdf566548c7c8bc51e8a6603f1,234367.0126,333867.0546,7271086be0e8fab24dac483877f42d56,0.330924683,402.2,10/13/2018 16:25,52c8e4603c7177eb32818f861ea03e3f,184dc21d43a0d8b90698e794bc36dec9,c045cac17e931386687b00068141feb7
679,f6880728e5154657fc870edabd813aff,278696.1175,467547.7465,fb557462d78ad06d82b11290a2e550d1,0.598642379,509.43,10/19/2021 19:12,1827dc8bfa6fad8a1962de8af9c3c2ec,883e4bca0ba2058e3cbea43808e10352,37f27c2ad8e6e81d09fb46a772a9eda6
680,4678b4760c538ce715f8eafbeefd47da,194926.409,584657.4721,199acb9a46056d9c496cc0a67bfe66bf,0.643229724,770.93,12/22/2022 0:22,f5392d09ce712c934137c95838e72a30,578e2cf99fed46485ed552c92bde2e53,22edbf3d8b575803fb530d4211e850a2
